date,vol,return,return_lag1,return_lag2,dist_to_ma5,macd_hist,bb_pb,bb_bandwidth,rsi,label
2015-02-03,6.86,3.0146425495262807,0.8688097306689846,0.17406440382941035,0.029614325068870517,0.05841357474633674,0.8423690938943673,0.27261739671819596,91.14583333333334,1
2015-02-04,6.5,0.16722408026754731,3.0146425495262807,0.8688097306689846,0.02305721605465405,0.05775476236150123,0.8165494966443494,0.2688229948476438,90.8108108108108,0
2015-02-05,5.5,-2.33722871452422,0.16722408026754731,3.0146425495262807,-0.004424778761061954,0.032701443115414064,0.7042452986998704,0.2461221880770699,75.54347826086953,0
2015-02-08,2.97,-1.025641025641022,-2.33722871452422,0.16722408026754731,-0.015808261091279974,0.003807748969499869,0.6422084738648463,0.22303697396879144,69.84126984126983,0
2015-02-09,3.87,-1.9861830742659792,-1.025641025641022,-2.33722871452422,-0.031073928632405767,-0.033006984221579216,0.522246796198452,0.18491516866159446,55.30726256983238,1
2015-02-10,3.14,1.2334801762114544,-1.9861830742659792,-1.025641025641022,-0.01118760757314985,-0.04916881687660041,0.566429684276738,0.15419475634917393,45.205479452054774,0
2015-02-11,2.92,-2.7850304612706767,1.2334801762114544,-1.9861830742659792,-0.025135276662593853,-0.0807826412914881,0.33810736265023317,0.13151623218010625,38.82352941176469,0
2015-02-12,3.55,-0.53715308863026,-2.7850304612706767,1.2334801762114544,-0.020282186948853642,-0.1036475132986962,0.23214657440251424,0.1092777652574156,37.71428571428573,1
2015-02-15,1.72,0.6300630063006407,-0.53715308863026,-2.7850304612706767,-0.007104795737122749,-0.11129756711427469,0.24115083486124475,0.09636233767346924,41.242937853107335,0
2015-02-16,2.26,-1.7889087656529412,0.6300630063006407,-0.53715308863026,-0.018415876989093416,-0.12598733874735513,0.024713229650284274,0.09049727687651993,37.24489795918368,0
2015-02-17,3.93,-2.4590163934426146,-1.7889087656529412,0.6300630063006407,-0.029011786038077858,-0.14849949286135972,-0.10957013211152317,0.10615760553841698,31.818181818181856,1
2015-02-18,4.51,2.894491129785237,-2.4590163934426146,-1.7889087656529412,0.0018181818181817189,-0.1373817350546132,0.18253160851929892,0.11046301956761005,40.56224899598392,0
2015-02-19,2.24,-1.270417422867498,2.894491129785237,-2.4590163934426146,-0.006755523096585558,-0.13417303916534642,0.1225739057229233,0.11796867887531787,37.93103448275864,1
2015-02-22,4.11914011348756,0.4595588235293935,-1.270417422867498,2.894491129785237,0.0023844460748350116,-0.12365863158056761,0.1941825320415454,0.12280392339270757,36.71875,1
